ticker,sector
V1MC34.SA,Basic Materials
A1DM34.SA,Consumer Defensive
TXRX4.SA,Consumer Cyclical
H1RL34.SA,Consumer Defensive
HBTS5.SA,Real Estate
W2ST34.SA,Healthcare
VLOE34.SA,Energy
A1JG34.SA,Financial Services
E1QR34.SA,Real Estate
BIEI39.SA,Unknown
P2CY34.SA,Unknown
BSTI39.SA,Unknown
SIVR39.SA,Unknown
R2NG34.SA,Unknown
BEWZ39.SA,Unknown
BEWP39.SA,Unknown
TF623.SA,Unknown
D2OX34.SA,Unknown
F2IV34.SA,Unknown
BGRB11.SA,Unknown
KFEN11.SA,Unknown
HIWP34.SA,Unknown
BRSR5.SA,Financial Services
FPNG11.SA,Financial
BBER39.SA,Unknown
BFVD39.SA,Unknown
AHEB5F.SA,Unknown
WLMM4F.SA,Unknown
BPVE39.SA,Unknown
HPDP11.SA,Unknown
A1LN34.SA,Healthcare
BDLL3.SA,Industrials
BIJS39.SA,Unknown
NEXG11.SA,Unknown
HAAA11.SA,Unknown
JCIN11.SA,Unknown
BLPA39.SA,Unknown
ISCJ11.SA,Unknown
TORD11.SA,Unknown
I1AC34.SA,Communication Services
RBLG11.SA,Unknown
VGRI11.SA,Unknown
BCLO39.SA,Unknown
AJFI11.SA,Unknown
BPFF11.SA,Real Estate
S2CH34.SA,Unknown
MTSA3.SA,Industrials
K1IM34.SA,Real Estate
N1OV34.SA,Energy
REGN34.SA,Healthcare
A1RE34.SA,Real Estate
HSHY34.SA,Consumer Defensive
G2EV34.SA,Utilities
S1OU34.SA,Industrials
BIIB34.SA,Healthcare
U2TH34.SA,Healthcare
C2HD34.SA,Consumer Cyclical
EQPA5.SA,Utilities
CLSC3.SA,Utilities
Z1TS34.SA,Healthcare
R1MD34.SA,Healthcare
Z1TS34.SA,Healthcare
R1MD34.SA,Healthcare
C2HD34.SA,Consumer Cyclical
P1HM34.SA,Consumer Cyclical
CAPH34.SA,Consumer Cyclical
CLSC3.SA,Utilities
CHME34.SA,Financial Services
EQPA5.SA,Utilities
KMIC34.SA,Energy
S1OU34.SA,Industrials
BIIB34.SA,Healthcare
MTSA3.SA,Industrials
K1IM34.SA,Real Estate
A1RE34.SA,Real Estate
USSX34.SA,Basic Materials
BKWB39.SA,Unknown
C2PR34.SA,Unknown
SHPH12.SA,Unknown
BTFL39.SA,Unknown
C2EM34.SA,Unknown
RZEO11.SA,Unknown
PSVM11.SA,Unknown
BHYS39.SA,Unknown
BDLL3F.SA,Unknown
BEFA39.SA,Unknown
C2RS34.SA,Unknown
M2AS34.SA,Unknown
BFTS39.SA,Unknown
LUPA3F.SA,Unknown
PMAM3F.SA,Unknown
KEVE11.SA,Unknown
IFCM3.SA,Industrials
TRXB11.SA,Unknown
ZAGH11.SA,Unknown
P1DT34.SA,Financial Services
WHGR11.SA,Unknown
MERC4.SA,Financial Services
L1EG34.SA,Consumer Cyclical
MKLC34.SA,Financial Services
P2EG34.SA,Unknown
E2PA34.SA,Unknown
CRFF11.SA,Financial
C1FG34.SA,Financial Services
BDLL4.SA,Industrials
BTAL11.SA,Unknown
BEGE39.SA,Unknown
B2MB34.SA,Communication Services
SCPF11.SA,Financial
AAZQ11.SA,Unknown
A1RG34.SA,Healthcare
BIYG39.SA,Unknown
ACNB34.SA,Technology
STMN34.SA,Technology
GPAR3.SA,Utilities
A1LG34.SA,Healthcare
VFCO34.SA,Consumer Cyclical
CEDO3.SA,Consumer Cyclical
W1YC34.SA,Real Estate
VIUR11.SA,Unknown
R1VT34.SA,Healthcare
TXRX3.SA,Consumer Cyclical
COTY34.SA,Consumer Defensive
C2ZR34.SA,Consumer Cyclical
TAKP34.SA,Healthcare
BALM3.SA,Healthcare
B1KR34.SA,Energy
T1LK34.SA,Communication Services
T1RI34.SA,Consumer Cyclical
I1PG34.SA,Technology
I1CE34.SA,Basic Materials
LUPA3.SA,Energy
L1EN34.SA,Consumer Cyclical
Q1UE34.SA,Healthcare
BIJH39.SA,Unknown
EKTR3F.SA,Unknown
FSTU11.SA,Unknown
BEWW39.SA,Unknown
COGN3F.SA,Unknown
PEAB3F.SA,Unknown
LJQQ3Q.SA,Unknown
AZUL2F.SA,Unknown
BLPX39.SA,Unknown
R2DF34.SA,Real Estate
FISC11.SA,Financial
EVTC31.SA,Unknown
NOKI34.SA,Technology
BIGF39.SA,Unknown
DRIT11.SA,Unknown
IAGR11.SA,Unknown
TCIN12.SA,Unknown
REIT11.SA,Unknown
VVCO11.SA,Real Estate
A1IV34.SA,Real Estate
A1LL34.SA,Financial Services
TELM11.SA,Unknown
RBDS11.SA,Financial
I1LM34.SA,Healthcare
PNCS34.SA,Financial Services
FZDA11.SA,Unknown
CRIP34.SA,Consumer Cyclical
BUTL39.SA,Unknown
A1EG34.SA,Financial Services
PNPR11.SA,Unknown
NEWU11.SA,Real Estate
MEAL3F.SA,Unknown
LSAG11.SA,Unknown
N2VC34.SA,Unknown
AAGR11.SA,Unknown
RDLI11.SA,Unknown
C2CA34.SA,Unknown
HCTR11.SA,Financial
WTSP11.SA,Unknown
HBCR11.SA,Unknown
K2RC34.SA,Unknown
N1VR34.SA,Consumer Cyclical
D1HI34.SA,Consumer Cyclical
W1IX34.SA,Technology
ATMP3.SA,Industrials
H1LT34.SA,Consumer Cyclical
S1SL34.SA,Technology
M1CH34.SA,Technology
HOOT4.SA,Consumer Cyclical
EQMA3B.SA,Utilities
S1YY34.SA,Consumer Defensive
AFLT3.SA,Utilities
WLMM3.SA,Consumer Cyclical
PATI3.SA,Basic Materials
P2LN34.SA,Consumer Cyclical
R1YA34.SA,Industrials
TJXC34.SA,Consumer Cyclical
MDLZ34.SA,Consumer Defensive
ENMT3.SA,Utilities
A1RC34.SA,Consumer Cyclical
D1DG34.SA,Technology
I1RP34.SA,Industrials
P1SX34.SA,Energy
VRSN34.SA,Technology
BEUW39.SA,Unknown
L2SC34.SA,Unknown
RZNE11.SA,Unknown
BEMC39.SA,Unknown
ABGD39.SA,Unknown
ELET5F.SA,Unknown
ERPA11.SA,Unknown
BAOR39.SA,Unknown
FSRF11F.SA,Unknown
T2ER34.SA,Unknown
PINE3F.SA,Unknown
JCCJ11.SA,Unknown
HSRE11.SA,Unknown
K1EY34.SA,Unknown
BSUS39.SA,Unknown
C1MA34.SA,Unknown
BECH39.SA,Unknown
NSAT34.SA,Unknown
BXTC39.SA,Unknown
VTLT11.SA,Unknown
S1YF34.SA,Unknown
UNIP5.SA,Unknown
EGDB11.SA,Unknown
PRSN11.SA,Unknown
BCRB39.SA,Unknown
PRSV11.SA,Unknown
S2TW34.SA,Unknown
W2YF34.SA,Unknown
A1SU34.SA,Unknown
BRKM6.SA,Unknown
AZEV3.SA,Unknown
PNDL11.SA,Unknown
DAMA11.SA,Unknown
BDVD39.SA,Unknown
BEWG39.SA,Unknown
TSER11.SA,Unknown
CLSA3.SA,Unknown
O2LE34.SA,Unknown
VXXV11.SA,Unknown
FESA3.SA,Unknown
P1YC34.SA,Unknown
TKNO4.SA,Unknown
I1QV34.SA,Unknown
FASL34.SA,Unknown
S1RP34.SA,Unknown
TPRY34.SA,Unknown
K1SS34.SA,Unknown
GPSI34.SA,Unknown
JOPA3.SA,Unknown
GDBR34.SA,Unknown
E1MN34.SA,Unknown
Q1RV34.SA,Unknown
V2ME34.SA,Unknown
MDTC34.SA,Unknown
A1ON34.SA,Unknown
NORD3.SA,Unknown
CNIC34.SA,Unknown
KMBB34.SA,Unknown
DGCO34.SA,Unknown
W1DC34.SA,Unknown
BALM4.SA,Unknown
G1MI34.SA,Unknown
P2IN34.SA,Unknown
C1RR34.SA,Unknown
D1LR34.SA,Unknown
M1TC34.SA,Unknown
A1KA34.SA,Unknown
MRSA6B.SA,Unknown
INTU34.SA,Unknown
CPLE5.SA,Unknown
FDXB34.SA,Unknown
TSNF34.SA,Unknown
C1DW34.SA,Unknown
CPOF11.SA,Unknown
KNCA11.SA,Unknown
XPCI11.SA,Unknown
BPML11.SA,Unknown
TMOS34.SA,Unknown
I2RS34.SA,Unknown
TKNO3F.SA,Unknown
A1ME34.SA,Unknown
LFTS11.SA,Unknown
BKCH39.SA,Unknown
BAUH4.SA,Unknown
PRIO3F.SA,Unknown
HUCG11.SA,Unknown
BICL39.SA,Unknown
P1VH34.SA,Unknown
L1YV34.SA,Unknown
GLPF11.SA,Unknown
BEWJ39.SA,Unknown
KDOL11.SA,Unknown
HSML11.SA,Unknown
RZLC11.SA,Unknown
HOMS11.SA,Unknown
F1TV34.SA,Unknown
BTLG11.SA,Unknown
U1HS34.SA,Unknown
EALT4.SA,Unknown
AFHI11.SA,Unknown
TMPS11.SA,Unknown
M1CK34.SA,Unknown
OUJP11.SA,Unknown
W1RB34.SA,Unknown
DOLA11.SA,Unknown
WEB311.SA,Unknown
CAMB3F.SA,Unknown
SBFG3F.SA,Unknown
CEAB3.SA,Unknown
SNFZ11.SA,Unknown
SNID11.SA,Unknown
O1DF34.SA,Industrials
KOPA11.SA,Unknown
BNDA39.SA,Unknown
KRSA3F.SA,Unknown
KRSA3.SA,Healthcare
RAPT3.SA,Industrials
BAZA3.SA,Financial Services
HREC11.SA,Unknown
CPFE3.SA,Utilities
WSEC11.SA,Unknown
CPTR11.SA,Unknown
VSTE3F.SA,Unknown
CGRA4.SA,Consumer Cyclical
KNIP11.SA,Financial
BKSA39.SA,Unknown
C2GN34.SA,Unknown
BOEI34.SA,Industrials
M2PM34.SA,Unknown
URPR11.SA,Unknown
BIEU39.SA,Unknown
EGIE3F.SA,Unknown
C1TV34.SA,Basic Materials
EGAF11.SA,Unknown
POSI3F.SA,Unknown
PFIN11.SA,Unknown
CPFE3F.SA,Unknown
ORCL34.SA,Technology
C1BO34.SA,Financial Services
B2AP34.SA,Unknown
L1CA34.SA,Healthcare
BIYE39.SA,Unknown
E1CO34.SA,Energy
DIVO11.SA,Unknown
SCHW34.SA,Financial Services
TTEN3F.SA,Unknown
C1DN34.SA,Technology
HGRE11.SA,Real Estate
F2NV34.SA,Basic Materials
HOME34.SA,Consumer Cyclical
LOGG3.SA,Real Estate
BSGO39.SA,Unknown
STBP3.SA,Industrials
GOLD11.SA,Unknown
ITIT11.SA,Unknown
GTWR11.SA,Financial
RCRB11.SA,Unknown
RPAD6F.SA,Unknown
GAME11.SA,Unknown
K2CG34.SA,Technology
R1LC34.SA,Consumer Cyclical
KNHY11.SA,Financial
VISC11.SA,Financial
ELMD3.SA,Communication Services
B1LL34.SA,Consumer Cyclical
S1HW34.SA,Basic Materials
P1SA34.SA,Real Estate
CRFB3.SA,Consumer Cyclical
FAED11.SA,Financial
A1DI34.SA,Technology
M1TT34.SA,Consumer Cyclical
BRFT11.SA,Unknown
EALT3F.SA,Unknown
BCIA11.SA,Real Estate
A1MT34.SA,Technology
BRBI11F.SA,Unknown
RINV11.SA,Unknown
M1DB34.SA,Technology
BIAU39.SA,Unknown
EQIX34.SA,Real Estate
DEAI34.SA,Industrials
VCRA11.SA,Unknown
QETH11.SA,Unknown
E2XP34.SA,Unknown
VGIR11.SA,Unknown
DPRO11.SA,Unknown
A1NE34.SA,Technology
B1AX34.SA,Healthcare
HGBS11.SA,Real Estate
HRDF11.SA,Unknown
BFXH39.SA,Unknown
XPSF11.SA,Unknown
RPMG3.SA,Energy
LAVV3.SA,Real Estate
EGIE3.SA,Utilities
HONB34.SA,Industrials
HETA4.SA,Consumer Defensive
SNEC34.SA,Technology
HBRE3F.SA,Unknown
F1IS34.SA,Technology
NEWL11.SA,Unknown
UPAC34.SA,Industrials
PNVL3F.SA,Unknown
HTMX11.SA,Unknown
AIRB34.SA,Consumer Cyclical
N1VS34.SA,Healthcare
INRD11.SA,Unknown
CACR11.SA,Unknown
RNEW11F.SA,Unknown
C1BR34.SA,Real Estate
I1SR34.SA,Healthcare
A2RE34.SA,Unknown
VRTX34.SA,Healthcare
BAZA3F.SA,Unknown
ALPA3F.SA,Unknown
ADMF3F.SA,Unknown
EXES11.SA,Unknown
RBFF11.SA,Unknown
HGIC11.SA,Unknown
HALI34.SA,Energy
A1MP34.SA,Financial Services
LREN3.SA,Consumer Cyclical
TELB4.SA,Communication Services
BGNO39.SA,Unknown
H1OG34.SA,Consumer Cyclical
CDII11.SA,Unknown
TPIS3F.SA,Unknown
K1EL34.SA,Consumer Defensive
X1YZ34.SA,Technology
AVLL3F.SA,Unknown
LIFE11.SA,Unknown
KNSC11.SA,Unknown
HLOG11.SA,Unknown
M1TB34.SA,Financial Services
A1LK34.SA,Industrials
S1NP34.SA,Technology
JALL3F.SA,Unknown
BEES4.SA,Financial Services
INGG34.SA,Financial Services
S1WK34.SA,Industrials
LJQQ9.SA,Unknown
LOWC34.SA,Consumer Cyclical
PRNR3.SA,Industrials
TJKB11.SA,Unknown
SANB11M.SA,Unknown
BEWL39.SA,Unknown
LMTB34.SA,Industrials
AZIN11.SA,Unknown
KNCR11.SA,Real Estate
BIXN39.SA,Unknown
SAPP34.SA,Technology
SPTW11.SA,Financial
SHUL4F.SA,Unknown
GSFI11.SA,Financial
BOEF39.SA,Unknown
ADBE34.SA,Technology
HETA4F.SA,Unknown
MCDC34.SA,Consumer Cyclical
BEWC39.SA,Unknown
M1CB34.SA,Consumer Defensive
MRSA5B.SA,Industrials
CSXC34.SA,Industrials
H1II34.SA,Industrials
ITIP11.SA,Unknown
TTEN3.SA,Basic Materials
HSLG11.SA,Unknown
ULEV34.SA,Consumer Defensive
RZAT11.SA,Unknown
PEAB3.SA,Financial Services
MOVI3F.SA,Unknown
VRTA11.SA,Real Estate
RZAK11.SA,Unknown
DVAI34.SA,Healthcare
RBRY11.SA,Financial
BIJR39.SA,Unknown
S1MF34.SA,Financial Services
BIEF39.SA,Unknown
GCRI11.SA,Unknown
STBP3F.SA,Unknown
K1LA34.SA,Technology
EPAR3.SA,Basic Materials
DEVA11.SA,Unknown
OULG11.SA,Unknown
D1VN34.SA,Energy
FLCR11.SA,Unknown
M1KT34.SA,Financial Services
BDIV11.SA,Unknown
BEGU39.SA,Unknown
RNGO11.SA,Real Estate
U1AI34.SA,Consumer Cyclical
GLOG11.SA,Unknown
TRVC34.SA,Financial Services
BEFV39.SA,Unknown
RBHG11.SA,Unknown
BEWT39.SA,Unknown
LEVE3F.SA,Unknown
CAON34.SA,Financial Services
FATN11.SA,Unknown
C1CI34.SA,Real Estate
A1PD34.SA,Basic Materials
NSLU11.SA,Unknown
GUAR3.SA,Consumer Cyclical
MOOO34.SA,Consumer Defensive
ALMI11.SA,Unknown
A1EP34.SA,Utilities
SEQR11.SA,Unknown
XPIE11.SA,Unknown
TOPP11.SA,Unknown
H1ST34.SA,Real Estate
BHER39.SA,Unknown
ALPK3.SA,Industrials
BHEF39.SA,Unknown
MRCK34.SA,Healthcare
FOOD11.SA,Unknown
H1AS34.SA,Consumer Cyclical
PINE4F.SA,Unknown
POMO4F.SA,Unknown
LAVV3F.SA,Unknown
E1SE34.SA,Utilities
BURA39.SA,Unknown
DCRA11.SA,Unknown
INLG11.SA,Unknown
UCAS3F.SA,Unknown
I1BN34.SA,Financial Services
MAXR11.SA,Unknown
BEES4F.SA,Unknown
CPFF11.SA,Unknown
ALLD3F.SA,Unknown
D2OC34.SA,Unknown
ISAE3F.SA,Unknown
MBLY3.SA,Consumer Cyclical
BCSA34.SA,Financial Services
EURO11.SA,Financial
JSLG3F.SA,Unknown
ENGI4F.SA,Unknown
BBGO11.SA,Unknown
SNSY5.SA,Consumer Cyclical
A1MD34.SA,Technology
D1OC34.SA,Technology
STZB34.SA,Consumer Defensive
FGAA11.SA,Unknown
S1BS34.SA,Basic Materials
P1GR34.SA,Financial Services
PFRM3F.SA,Unknown
CCME11.SA,Unknown
ATSA11.SA,Unknown
ELMD3F.SA,Unknown
PMIS11.SA,Unknown
CGRA4F.SA,Unknown
ELCI34.SA,Consumer Defensive
BMGB4.SA,Financial Services
PLAG11.SA,Unknown
HOND34.SA,Consumer Cyclical
NMRH34.SA,Financial Services
BAIQ39.SA,Unknown
RBRR11.SA,Financial
VCJR11.SA,Unknown
CPTS11.SA,Unknown
NFLX34.SA,Communication Services
EXCO32.SA,Consumer Cyclical
C2AC34.SA,Unknown
EPAR3F.SA,Unknown
BIDB11.SA,Unknown
D1OM34.SA,Utilities
L2PL34.SA,Unknown
RBRF11.SA,Financial
BMLC11.SA,Unknown
MALL11.SA,Financial
EKTR4F.SA,Unknown
BTCI11.SA,Unknown
GPAR3F.SA,Unknown
WIZC3.SA,Financial Services
JOGO11.SA,Unknown
B1TI34.SA,Consumer Defensive
W1DA34.SA,Technology
VLID3.SA,Industrials
BEES3.SA,Financial Services
DBAG34.SA,Financial Services
TKNO4F.SA,Unknown
VIVR3F.SA,Unknown
PPLA11.SA,Financial Services
XPCM11.SA,Real Estate
BBRC11.SA,Financial
KHCB34.SA,Consumer Defensive
FICT3.SA,Communication Services
SAPR3F.SA,Unknown
OIBR3F.SA,Unknown
VCRI11.SA,Unknown
HFOF11.SA,Financial
BCRI11.SA,Real Estate
C2OL34.SA,Unknown
BSLI4.SA,Financial Services
VERZ34.SA,Communication Services
BGRT39.SA,Unknown
FCFL11.SA,Financial
EMET11.SA,Unknown
FESA3F.SA,Unknown
EBAY34.SA,Consumer Cyclical
TPIS3.SA,Industrials
HSAF11.SA,Unknown
B1PP34.SA,Energy
GOGL34.SA,Communication Services
RURA11.SA,Unknown
PLCA11.SA,Unknown
ASML34.SA,Technology
W1AB34.SA,Industrials
RBRD11.SA,Financial
BSHV39.SA,Unknown
F1AN34.SA,Energy
MFII11.SA,Real Estate
MTSA4.SA,Industrials
QCOM34.SA,Technology
PTNT4.SA,Consumer Cyclical
GDXB39.SA,Unknown
M1MC34.SA,Financial Services
U1RI34.SA,Industrials
SVAL11.SA,Unknown
BARI11.SA,Unknown
MTRE3F.SA,Unknown
HGCR11.SA,Financial
BEES3F.SA,Unknown
NCRI11.SA,Unknown
QQQQ11.SA,Unknown
S2NA34.SA,Unknown
DBOA11.SA,Unknown
BSLV39.SA,Unknown
OXYP34.SA,Energy
MGHT11.SA,Unknown
BQUA39.SA,Unknown
BGIP4F.SA,Unknown
O1KT34.SA,Technology
CEEB3F.SA,Unknown
S1KM34.SA,Communication Services
BGWH39.SA,Unknown
SARE11.SA,Unknown
VINO11.SA,Unknown
RBRX11.SA,Unknown
U2NF34.SA,Unknown
MELK3.SA,Real Estate
BDLL4F.SA,Unknown
REDE3F.SA,Unknown
CTGP34.SA,Financial Services
IWMI11.SA,Unknown
RZAG11.SA,Unknown
NCRA11.SA,Unknown
BIVE39.SA,Unknown
RBIR11.SA,Unknown
W1HR34.SA,Consumer Cyclical
ARRI11.SA,Unknown
FLMA11.SA,Financial
PORD11.SA,Real Estate
BUSR39.SA,Unknown
DVFF11.SA,Unknown
O1MC34.SA,Communication Services
EMBR3.SA,Industrials
EMAE4.SA,Utilities
SOJA3F.SA,Unknown
T1TW34.SA,Communication Services
BACW39.SA,Unknown
BEFG39.SA,Unknown
ABCP11.SA,Financial
U1LT34.SA,Consumer Cyclical
BIYW39.SA,Unknown
JSRE11.SA,Financial
PEAB4F.SA,Unknown
BIXJ39.SA,Unknown
SSFO34.SA,Technology
OIBR4F.SA,Unknown
RBHY11.SA,Unknown
BNDX11.SA,Unknown
ETHE11.SA,Unknown
D2AS34.SA,Communication Services
H2TA34.SA,Unknown
GGRC11.SA,Financial
V2TX34.SA,Unknown
HABT11.SA,Financial
D1EX34.SA,Healthcare
F2VR34.SA,Communication Services
P1HC34.SA,Industrials
Z1OM34.SA,Technology
VLID3F.SA,Unknown
L1YB34.SA,Basic Materials
BQYL39.SA,Unknown
A1VB34.SA,Real Estate
KCRE11.SA,Unknown
BMGB4F.SA,Unknown
BITH11.SA,Unknown
CVBI11.SA,Unknown
PTNT3.SA,Consumer Cyclical
GOGL35.SA,Communication Services
BIBB39.SA,Unknown
UNHH34.SA,Healthcare
RAPT4F.SA,Unknown
USDB11.SA,Unknown
MCRE11.SA,Unknown
W1MC34.SA,Industrials
BROF11.SA,Unknown
AAPL34.SA,Technology
BIVB39.SA,Unknown
PINE4.SA,Financial Services
A1FL34.SA,Financial Services
P1LD34.SA,Real Estate
V1OD34.SA,Communication Services
BMEB4F.SA,Unknown
BNFS11.SA,Financial
BGOV39.SA,Unknown
A1ZN34.SA,Healthcare
CXAG11.SA,Unknown
SBUB34.SA,Consumer Cyclical
BIVW39.SA,Unknown
VPPR11.SA,Unknown
N1UE34.SA,Basic Materials
D1OW34.SA,Basic Materials
PQDP11.SA,Financial
CPUR11.SA,Unknown
M1UF34.SA,Financial Services
COIN11.SA,Unknown
T1SC34.SA,Consumer Cyclical
CXCI11.SA,Unknown
VIGT11.SA,Unknown
BTLT39.SA,Unknown
BIEV39.SA,Unknown
REVE11.SA,Unknown
MCCI11.SA,Unknown
RBRP11.SA,Financial
SPXR11.SA,Unknown
UPSS34.SA,Industrials
PRIF11.SA,Unknown
EXXO34.SA,Energy
CHVX34.SA,Energy
BAER39.SA,Unknown
BCOM39.SA,Unknown
B1AM34.SA,Financial Services
YDRO11.SA,Unknown
CARE11.SA,Real Estate
RZZR11.SA,Unknown
LREN3F.SA,Unknown
PHMO34.SA,Consumer Defensive
BTHI11.SA,Unknown
CTSA3F.SA,Unknown
CTSA3.SA,Consumer Cyclical
CSUD3.SA,Technology
I2NV34.SA,Unknown
TVRI11.SA,Real Estate
T1MU34.SA,Communication Services
AMGN34.SA,Healthcare
FLRY3F.SA,Unknown
ORLY34.SA,Consumer Cyclical
CXCO11.SA,Unknown
T1OW34.SA,Real Estate
D2PZ34.SA,Consumer Cyclical
RECT11.SA,Financial
MNDL3.SA,Consumer Defensive
GSGI34.SA,Financial Services
CEEB3.SA,Utilities
SPYI11.SA,Unknown
C2HP34.SA,Unknown
PYPL34.SA,Financial Services
BSDV39.SA,Unknown
OIAG11.SA,Unknown
JNJB34.SA,Healthcare
VCRR11.SA,Unknown
QQQI11.SA,Unknown
BMTU39.SA,Unknown
XPIN11.SA,Unknown
VGIA11.SA,Unknown
QBTC11.SA,Unknown
T2DH34.SA,Healthcare
VOTS11.SA,Financial
BDVY39.SA,Unknown
EGYR11.SA,Unknown
J1NP34.SA,Technology
G2DD34.SA,Technology
VGHF11.SA,Unknown
SLBG34.SA,Energy
G2WR34.SA,Unknown
ELET6.SA,Utilities
BONY34.SA,Financial Services
JURO11.SA,Unknown
CEBR6.SA,Utilities
B1CS34.SA,Financial Services
VITT3.SA,Basic Materials
MSFT34.SA,Technology
KISU11.SA,Unknown
BTIP39.SA,Unknown
SPXS11.SA,Unknown
VIVR3.SA,Real Estate
EMBR3F.SA,Unknown
ALUG11.SA,Unknown
CGAS5.SA,Utilities
BIME11.SA,Unknown
N1DA34.SA,Financial Services
DISB34.SA,Communication Services
RIFF11.SA,Unknown
WRLD11.SA,Unknown
N2LY34.SA,Unknown
OIBR3.SA,Communication Services
RENT3.SA,Industrials
PGCO34.SA,Consumer Defensive
RECR11.SA,Unknown
R1IN34.SA,Real Estate
ABUD34.SA,Consumer Defensive
M1SC34.SA,Financial Services
B1SX34.SA,Healthcare
BEWU39.SA,Unknown
BITI11.SA,Unknown
BBFO11.SA,Unknown
ACWI11.SA,Unknown
DOTZ3.SA,Communication Services
JSAF11.SA,Unknown
REDE3.SA,Utilities
ARNC34.SA,Industrials
MUTC34.SA,Technology
ATED3.SA,Unknown
AGXY3F.SA,Unknown
M1TA34.SA,Communication Services
ELET6F.SA,Unknown
MGEL4F.SA,Unknown
HODL11.SA,Unknown
BINC11.SA,Unknown
TGTB34.SA,Consumer Defensive
GENB11.SA,Unknown
CYCR11.SA,Unknown
HTEK11.SA,Unknown
L2RN34.SA,Unknown
S2UI34.SA,Real Estate
AZOI34.SA,Consumer Cyclical
C1BS34.SA,Communication Services
AIGB34.SA,Financial Services
TEPP11.SA,Unknown
RENT3F.SA,Unknown
GUAR3F.SA,Unknown
MSCD34.SA,Financial Services
COWC34.SA,Consumer Defensive
PATA11.SA,Unknown
WIZC3F.SA,Unknown
AMZO34.SA,Consumer Cyclical
BBOI11.SA,Unknown
S2GM34.SA,Basic Materials
MDNE3F.SA,Unknown
N1EM34.SA,Basic Materials
VVMR11.SA,Unknown
D1FS34.SA,Financial Services
ELET3F.SA,Unknown
RDNI3F.SA,Unknown
K1RC34.SA,Consumer Defensive
BBIG11.SA,Unknown
PFRM3.SA,Healthcare
BMYB34.SA,Healthcare
META11.SA,Unknown
BBJP39.SA,Unknown
RRCI11.SA,Unknown
SAPR3.SA,Utilities
MELK3F.SA,Unknown
SPGI34.SA,Financial Services
CJCT11.SA,Unknown
C1FI34.SA,Basic Materials
HOFC11.SA,Unknown
COCA34.SA,Consumer Defensive
DUKB34.SA,Utilities
A1TT34.SA,Financial Services
CTXT11.SA,Real Estate
TCSA3F.SA,Unknown
MILL11.SA,Unknown
JGPX11.SA,Unknown
GRND3F.SA,Unknown
IRIF11.SA,Unknown
EALT3.SA,Industrials
CAML3F.SA,Unknown
E2LS34.SA,Unknown
PNVL3.SA,Healthcare
KDIF11.SA,Unknown
SHUL4.SA,Consumer Cyclical
PEPB34.SA,Consumer Defensive
MSBR34.SA,Financial Services
RYTT34.SA,Industrials
CMCS34.SA,Communication Services
CVSH34.SA,Healthcare
IAAG11.SA,Unknown
BGIP3.SA,Financial Services
BPAN4.SA,Financial Services
BPAN4F.SA,Unknown
RECM11.SA,Unknown
ABBV34.SA,Healthcare
BIWM39.SA,Unknown
FDES11F.SA,Unknown
IBIT39.SA,Unknown
CEBR6F.SA,Unknown
J1EG34.SA,Industrials
NVHO11.SA,Financial
N1OW34.SA,Technology
T1DG34.SA,Industrials
PFIZ34.SA,Healthcare
PEVC11.SA,Unknown
APTO11.SA,Unknown
B1NT34.SA,Healthcare
IVVB11.SA,Unknown
G1SK34.SA,Healthcare
CSMG3.SA,Utilities
LBRD34.SA,Communication Services
SPXI11.SA,Unknown
PDTC3.SA,Technology
MOSC34.SA,Basic Materials
IRIM11.SA,Unknown
SPXB11.SA,Unknown
OIBR4.SA,Communication Services
N1GG34.SA,Utilities
UTEC11.SA,Unknown
ADPR34.SA,Technology
WALM34.SA,Consumer Defensive
CEDO4.SA,Consumer Cyclical
TECK11.SA,Unknown
BGIP3F.SA,Unknown
HASH11.SA,Unknown
CHCM34.SA,Communication Services
SIMN34.SA,Unknown
UBSG34.SA,Unknown
HBSA3.SA,Unknown
E1DU34.SA,Unknown
C1CL34.SA,Unknown
ELET3.SA,Unknown
GRUL11.SA,Unknown
S1LG34.SA,Unknown
R1CL34.SA,Unknown
VSHO11.SA,Unknown
AZEV3F.SA,Unknown
BOBR4.SA,Unknown
FDMO34.SA,Unknown
BLOK11.SA,Unknown
TRBL11.SA,Unknown
JFLL11.SA,Unknown
FIQE3F.SA,Unknown
BLQD39.SA,Unknown
USAL11.SA,Unknown
COCE5.SA,Unknown
CGRA3F.SA,Unknown
MDNE3.SA,Unknown
H1SB34.SA,Unknown
I1PC34.SA,Unknown
USBC34.SA,Unknown
C1BL34.SA,Unknown
AMBP3F.SA,Unknown
U1AL34.SA,Unknown
COPH34.SA,Unknown
INEP3.SA,Unknown
DEOP34.SA,Unknown
W1MB34.SA,Unknown
WFCO34.SA,Unknown
POMO4.SA,Unknown
GCRA11.SA,Unknown
N2ET34.SA,Unknown
USTK11.SA,Unknown
AMBP3.SA,Unknown
AGRO3F.SA,Unknown
VITT3F.SA,Unknown
RPAD5.SA,Unknown
UCAS3.SA,Unknown
CATP34.SA,Unknown
G2ME34.SA,Unknown
W1EL34.SA,Unknown
GEPA4F.SA,Unknown
CXTL11.SA,Unknown
VISA34.SA,Unknown
CHIP11.SA,Unknown
ESPA3F.SA,Unknown
GRND3.SA,Unknown
CSMG3F.SA,Unknown
ATTB34.SA,Unknown
