ticker,sector
BAZA3.SA,Financial Services
HREC11.SA,Unknown
CPFE3.SA,Utilities
WSEC11.SA,Unknown
CPTR11.SA,Unknown
CGRA4.SA,Consumer Cyclical
KNIP11.SA,Financial
BKSA39.SA,Unknown
C2GN34.SA,Unknown
BOEI34.SA,Industrials
M2PM34.SA,Unknown
URPR11.SA,Unknown
BIEU39.SA,Unknown
C1TV34.SA,Basic Materials
EGAF11.SA,Unknown
PFIN11.SA,Unknown
ORCL34.SA,Technology
C1BO34.SA,Financial Services
B2AP34.SA,Unknown
L1CA34.SA,Healthcare
BIYE39.SA,Unknown
E1CO34.SA,Energy
DIVO11.SA,Unknown
SCHW34.SA,Financial Services
C1DN34.SA,Technology
HGRE11.SA,Real Estate
F2NV34.SA,Basic Materials
HOME34.SA,Consumer Cyclical
LOGG3.SA,Real Estate
BSGO39.SA,Unknown
STBP3.SA,Industrials
GOLD11.SA,Unknown
ITIT11.SA,Unknown
GTWR11.SA,Financial
RCRB11.SA,Unknown
GAME11.SA,Unknown
K2CG34.SA,Technology
R1LC34.SA,Consumer Cyclical
KNHY11.SA,Financial
VISC11.SA,Financial
ELMD3.SA,Communication Services
B1LL34.SA,Consumer Cyclical
S1HW34.SA,Basic Materials
P1SA34.SA,Real Estate
CRFB3.SA,Consumer Cyclical
FAED11.SA,Financial
A1DI34.SA,Technology
M1TT34.SA,Consumer Cyclical
BRFT11.SA,Unknown
BCIA11.SA,Real Estate
A1MT34.SA,Technology
RINV11.SA,Unknown
M1DB34.SA,Technology
BIAU39.SA,Unknown
EQIX34.SA,Real Estate
DEAI34.SA,Industrials
VCRA11.SA,Unknown
QETH11.SA,Unknown
E2XP34.SA,Unknown
VGIR11.SA,Unknown
DPRO11.SA,Unknown
A1NE34.SA,Technology
B1AX34.SA,Healthcare
HGBS11.SA,Real Estate
HRDF11.SA,Unknown
BFXH39.SA,Unknown
XPSF11.SA,Unknown
RPMG3.SA,Energy
LAVV3.SA,Real Estate
EGIE3.SA,Utilities
HONB34.SA,Industrials
HETA4.SA,Consumer Defensive
SNEC34.SA,Technology
F1IS34.SA,Technology
NEWL11.SA,Unknown
UPAC34.SA,Industrials
HTMX11.SA,Unknown
AIRB34.SA,Consumer Cyclical
N1VS34.SA,Healthcare
INRD11.SA,Unknown
CACR11.SA,Unknown
C1BR34.SA,Real Estate
I1SR34.SA,Healthcare
A2RE34.SA,Unknown
VRTX34.SA,Healthcare
EXES11.SA,Unknown
RBFF11.SA,Unknown
HGIC11.SA,Unknown
HALI34.SA,Energy
A1MP34.SA,Financial Services
LREN3.SA,Consumer Cyclical
TELB4.SA,Communication Services
BGNO39.SA,Unknown
H1OG34.SA,Consumer Cyclical
CDII11.SA,Unknown
K1EL34.SA,Consumer Defensive
X1YZ34.SA,Technology
LIFE11.SA,Unknown
KNSC11.SA,Unknown
HLOG11.SA,Unknown
M1TB34.SA,Financial Services
A1LK34.SA,Industrials
S1NP34.SA,Technology
BEES4.SA,Financial Services
INGG34.SA,Financial Services
S1WK34.SA,Industrials
LJQQ9.SA,Unknown
LOWC34.SA,Consumer Cyclical
PRNR3.SA,Industrials
TJKB11.SA,Unknown
SANB11M.SA,Unknown
BEWL39.SA,Unknown
LMTB34.SA,Industrials
AZIN11.SA,Unknown
KNCR11.SA,Real Estate
BIXN39.SA,Unknown
SAPP34.SA,Technology
SPTW11.SA,Financial
GSFI11.SA,Financial
BOEF39.SA,Unknown
ADBE34.SA,Technology
MCDC34.SA,Consumer Cyclical
BEWC39.SA,Unknown
M1CB34.SA,Consumer Defensive
MRSA5B.SA,Industrials
CSXC34.SA,Industrials
H1II34.SA,Industrials
ITIP11.SA,Unknown
TTEN3.SA,Basic Materials
HSLG11.SA,Unknown
ULEV34.SA,Consumer Defensive
RZAT11.SA,Unknown
PEAB3.SA,Financial Services
VRTA11.SA,Real Estate
RZAK11.SA,Unknown
DVAI34.SA,Healthcare
RBRY11.SA,Financial
BIJR39.SA,Unknown
S1MF34.SA,Financial Services
BIEF39.SA,Unknown
GCRI11.SA,Unknown
K1LA34.SA,Technology
EPAR3.SA,Basic Materials
DEVA11.SA,Unknown
OULG11.SA,Unknown
D1VN34.SA,Energy
FLCR11.SA,Unknown
M1KT34.SA,Financial Services
BDIV11.SA,Unknown
BEGU39.SA,Unknown
RNGO11.SA,Real Estate
U1AI34.SA,Consumer Cyclical
GLOG11.SA,Unknown
TRVC34.SA,Financial Services
BEFV39.SA,Unknown
RBHG11.SA,Unknown
BEWT39.SA,Unknown
CAON34.SA,Financial Services
FATN11.SA,Unknown
C1CI34.SA,Real Estate
A1PD34.SA,Basic Materials
NSLU11.SA,Unknown
GUAR3.SA,Consumer Cyclical
MOOO34.SA,Consumer Defensive
ALMI11.SA,Unknown
A1EP34.SA,Utilities
SEQR11.SA,Unknown
XPIE11.SA,Unknown
TOPP11.SA,Unknown
H1ST34.SA,Real Estate
BHER39.SA,Unknown
ALPK3.SA,Industrials
BHEF39.SA,Unknown
MRCK34.SA,Healthcare
FOOD11.SA,Unknown
H1AS34.SA,Consumer Cyclical
E1SE34.SA,Utilities
BURA39.SA,Unknown
DCRA11.SA,Unknown
INLG11.SA,Unknown
I1BN34.SA,Financial Services
MAXR11.SA,Unknown
CPFF11.SA,Unknown
D2OC34.SA,Unknown
MBLY3.SA,Consumer Cyclical
BCSA34.SA,Financial Services
EURO11.SA,Financial
BBGO11.SA,Unknown
SNSY5.SA,Consumer Cyclical
A1MD34.SA,Technology
D1OC34.SA,Technology
STZB34.SA,Consumer Defensive
FGAA11.SA,Unknown
S1BS34.SA,Basic Materials
P1GR34.SA,Financial Services
CCME11.SA,Unknown
ATSA11.SA,Unknown
PMIS11.SA,Unknown
ELCI34.SA,Consumer Defensive
BMGB4.SA,Financial Services
PLAG11.SA,Unknown
HOND34.SA,Consumer Cyclical
NMRH34.SA,Financial Services
BAIQ39.SA,Unknown
RBRR11.SA,Financial
VCJR11.SA,Unknown
CPTS11.SA,Unknown
NFLX34.SA,Communication Services
EXCO32.SA,Consumer Cyclical
C2AC34.SA,Unknown
BIDB11.SA,Unknown
D1OM34.SA,Utilities
L2PL34.SA,Unknown
RBRF11.SA,Financial
BMLC11.SA,Unknown
MALL11.SA,Financial
BTCI11.SA,Unknown
WIZC3.SA,Financial Services
JOGO11.SA,Unknown
B1TI34.SA,Consumer Defensive
W1DA34.SA,Technology
VLID3.SA,Industrials
BEES3.SA,Financial Services
DBAG34.SA,Financial Services
PPLA11.SA,Financial Services
XPCM11.SA,Real Estate
BBRC11.SA,Financial
KHCB34.SA,Consumer Defensive
FICT3.SA,Communication Services
VCRI11.SA,Unknown
HFOF11.SA,Financial
BCRI11.SA,Real Estate
C2OL34.SA,Unknown
BSLI4.SA,Financial Services
VERZ34.SA,Communication Services
BGRT39.SA,Unknown
FCFL11.SA,Financial
EMET11.SA,Unknown
EBAY34.SA,Consumer Cyclical
TPIS3.SA,Industrials
HSAF11.SA,Unknown
B1PP34.SA,Energy
GOGL34.SA,Communication Services
RURA11.SA,Unknown
PLCA11.SA,Unknown
ASML34.SA,Technology
W1AB34.SA,Industrials
RBRD11.SA,Financial
BSHV39.SA,Unknown
F1AN34.SA,Energy
MFII11.SA,Real Estate
MTSA4.SA,Industrials
QCOM34.SA,Technology
PTNT4.SA,Consumer Cyclical
GDXB39.SA,Unknown
M1MC34.SA,Financial Services
U1RI34.SA,Industrials
SVAL11.SA,Unknown
BARI11.SA,Unknown
HGCR11.SA,Financial
NCRI11.SA,Unknown
QQQQ11.SA,Unknown
S2NA34.SA,Unknown
DBOA11.SA,Unknown
BSLV39.SA,Unknown
OXYP34.SA,Energy
MGHT11.SA,Unknown
BQUA39.SA,Unknown
O1KT34.SA,Technology
S1KM34.SA,Communication Services
BGWH39.SA,Unknown
SARE11.SA,Unknown
VINO11.SA,Unknown
RBRX11.SA,Unknown
U2NF34.SA,Unknown
MELK3.SA,Real Estate
CTGP34.SA,Financial Services
IWMI11.SA,Unknown
RZAG11.SA,Unknown
NCRA11.SA,Unknown
BIVE39.SA,Unknown
RBIR11.SA,Unknown
W1HR34.SA,Consumer Cyclical
ARRI11.SA,Unknown
FLMA11.SA,Financial
PORD11.SA,Real Estate
BUSR39.SA,Unknown
DVFF11.SA,Unknown
O1MC34.SA,Communication Services
EMBR3.SA,Industrials
EMAE4.SA,Utilities
T1TW34.SA,Communication Services
BACW39.SA,Unknown
BEFG39.SA,Unknown
ABCP11.SA,Financial
U1LT34.SA,Consumer Cyclical
BIYW39.SA,Unknown
JSRE11.SA,Financial
BIXJ39.SA,Unknown
SSFO34.SA,Technology
RBHY11.SA,Unknown
BNDX11.SA,Unknown
ETHE11.SA,Unknown
D2AS34.SA,Communication Services
H2TA34.SA,Unknown
GGRC11.SA,Financial
V2TX34.SA,Unknown
HABT11.SA,Financial
D1EX34.SA,Healthcare
F2VR34.SA,Communication Services
P1HC34.SA,Industrials
Z1OM34.SA,Technology
L1YB34.SA,Basic Materials
BQYL39.SA,Unknown
A1VB34.SA,Real Estate
KCRE11.SA,Unknown
BITH11.SA,Unknown
CVBI11.SA,Unknown
PTNT3.SA,Consumer Cyclical
GOGL35.SA,Communication Services
BIBB39.SA,Unknown
UNHH34.SA,Healthcare
USDB11.SA,Unknown
MCRE11.SA,Unknown
W1MC34.SA,Industrials
BROF11.SA,Unknown
AAPL34.SA,Technology
BIVB39.SA,Unknown
PINE4.SA,Financial Services
A1FL34.SA,Financial Services
P1LD34.SA,Real Estate
V1OD34.SA,Communication Services
BNFS11.SA,Financial
BGOV39.SA,Unknown
A1ZN34.SA,Healthcare
CXAG11.SA,Unknown
SBUB34.SA,Consumer Cyclical
BIVW39.SA,Unknown
VPPR11.SA,Unknown
N1UE34.SA,Basic Materials
D1OW34.SA,Basic Materials
PQDP11.SA,Financial
CPUR11.SA,Unknown
M1UF34.SA,Financial Services
COIN11.SA,Unknown
T1SC34.SA,Consumer Cyclical
CXCI11.SA,Unknown
VIGT11.SA,Unknown
BTLT39.SA,Unknown
BIEV39.SA,Unknown
REVE11.SA,Unknown
MCCI11.SA,Unknown
RBRP11.SA,Financial
SPXR11.SA,Unknown
UPSS34.SA,Industrials
PRIF11.SA,Unknown
EXXO34.SA,Energy
CHVX34.SA,Energy
BAER39.SA,Unknown
BCOM39.SA,Unknown
B1AM34.SA,Financial Services
YDRO11.SA,Unknown
CARE11.SA,Real Estate
RZZR11.SA,Unknown
PHMO34.SA,Consumer Defensive
BTHI11.SA,Unknown
CTSA3.SA,Consumer Cyclical
CSUD3.SA,Technology
I2NV34.SA,Unknown
TVRI11.SA,Real Estate
T1MU34.SA,Communication Services
AMGN34.SA,Healthcare
ORLY34.SA,Consumer Cyclical
CXCO11.SA,Unknown
T1OW34.SA,Real Estate
D2PZ34.SA,Consumer Cyclical
RECT11.SA,Financial
MNDL3.SA,Consumer Defensive
GSGI34.SA,Financial Services
CEEB3.SA,Utilities
SPYI11.SA,Unknown
C2HP34.SA,Unknown
PYPL34.SA,Financial Services
BSDV39.SA,Unknown
OIAG11.SA,Unknown
JNJB34.SA,Healthcare
VCRR11.SA,Unknown
QQQI11.SA,Unknown
BMTU39.SA,Unknown
XPIN11.SA,Unknown
VGIA11.SA,Unknown
QBTC11.SA,Unknown
T2DH34.SA,Healthcare
VOTS11.SA,Financial
BDVY39.SA,Unknown
EGYR11.SA,Unknown
J1NP34.SA,Technology
G2DD34.SA,Technology
VGHF11.SA,Unknown
SLBG34.SA,Energy
G2WR34.SA,Unknown
ELET6.SA,Utilities
BONY34.SA,Financial Services
JURO11.SA,Unknown
CEBR6.SA,Utilities
B1CS34.SA,Financial Services
VITT3.SA,Basic Materials
MSFT34.SA,Technology
KISU11.SA,Unknown
BTIP39.SA,Unknown
SPXS11.SA,Unknown
VIVR3.SA,Real Estate
ALUG11.SA,Unknown
CGAS5.SA,Utilities
BIME11.SA,Unknown
N1DA34.SA,Financial Services
DISB34.SA,Communication Services
RIFF11.SA,Unknown
WRLD11.SA,Unknown
N2LY34.SA,Unknown
OIBR3.SA,Communication Services
RENT3.SA,Industrials
PGCO34.SA,Consumer Defensive
RECR11.SA,Unknown
R1IN34.SA,Real Estate
ABUD34.SA,Consumer Defensive
M1SC34.SA,Financial Services
B1SX34.SA,Healthcare
BEWU39.SA,Unknown
BITI11.SA,Unknown
BBFO11.SA,Unknown
ACWI11.SA,Unknown
DOTZ3.SA,Communication Services
JSAF11.SA,Unknown
REDE3.SA,Utilities
ARNC34.SA,Industrials
MUTC34.SA,Technology
ATED3.SA,Unknown
M1TA34.SA,Communication Services
HODL11.SA,Unknown
BINC11.SA,Unknown
TGTB34.SA,Consumer Defensive
GENB11.SA,Unknown
CYCR11.SA,Unknown
HTEK11.SA,Unknown
L2RN34.SA,Unknown
S2UI34.SA,Real Estate
AZOI34.SA,Consumer Cyclical
C1BS34.SA,Communication Services
AIGB34.SA,Financial Services
TEPP11.SA,Unknown
MSCD34.SA,Financial Services
COWC34.SA,Consumer Defensive
PATA11.SA,Unknown
AMZO34.SA,Consumer Cyclical
BBOI11.SA,Unknown
S2GM34.SA,Basic Materials
N1EM34.SA,Basic Materials
VVMR11.SA,Unknown
D1FS34.SA,Financial Services
K1RC34.SA,Consumer Defensive
BBIG11.SA,Unknown
PFRM3.SA,Healthcare
BMYB34.SA,Healthcare
META11.SA,Unknown
BBJP39.SA,Unknown
RRCI11.SA,Unknown
SAPR3.SA,Utilities
SPGI34.SA,Financial Services
CJCT11.SA,Unknown
C1FI34.SA,Basic Materials
HOFC11.SA,Unknown
COCA34.SA,Consumer Defensive
DUKB34.SA,Utilities
A1TT34.SA,Financial Services
CTXT11.SA,Real Estate
MILL11.SA,Unknown
JGPX11.SA,Unknown
IRIF11.SA,Unknown
EALT3.SA,Industrials
E2LS34.SA,Unknown
PNVL3.SA,Healthcare
KDIF11.SA,Unknown
SHUL4.SA,Consumer Cyclical
PEPB34.SA,Consumer Defensive
MSBR34.SA,Financial Services
RYTT34.SA,Industrials
CMCS34.SA,Communication Services
CVSH34.SA,Healthcare
IAAG11.SA,Unknown
BGIP3.SA,Financial Services
BPAN4.SA,Financial Services
RECM11.SA,Unknown
ABBV34.SA,Healthcare
BIWM39.SA,Unknown
IBIT39.SA,Unknown
J1EG34.SA,Industrials
NVHO11.SA,Financial
N1OW34.SA,Technology
T1DG34.SA,Industrials
PFIZ34.SA,Healthcare
PEVC11.SA,Unknown
APTO11.SA,Unknown
B1NT34.SA,Healthcare
IVVB11.SA,Unknown
G1SK34.SA,Healthcare
CSMG3.SA,Utilities
LBRD34.SA,Communication Services
SPXI11.SA,Unknown
PDTC3.SA,Technology
MOSC34.SA,Basic Materials
IRIM11.SA,Unknown
SPXB11.SA,Unknown
OIBR4.SA,Communication Services
N1GG34.SA,Utilities
UTEC11.SA,Unknown
ADPR34.SA,Technology
WALM34.SA,Consumer Defensive
CEDO4.SA,Consumer Cyclical
TECK11.SA,Unknown
HASH11.SA,Unknown
CHCM34.SA,Communication Services
SIMN34.SA,Unknown
UBSG34.SA,Unknown
HBSA3.SA,Unknown
E1DU34.SA,Unknown
C1CL34.SA,Unknown
ELET3.SA,Unknown
GRUL11.SA,Unknown
S1LG34.SA,Unknown
R1CL34.SA,Unknown
VSHO11.SA,Unknown
BOBR4.SA,Unknown
FDMO34.SA,Unknown
BLOK11.SA,Unknown
TRBL11.SA,Unknown
JFLL11.SA,Unknown
BLQD39.SA,Unknown
USAL11.SA,Unknown
COCE5.SA,Unknown
MDNE3.SA,Unknown
H1SB34.SA,Unknown
I1PC34.SA,Unknown
USBC34.SA,Unknown
C1BL34.SA,Unknown
U1AL34.SA,Unknown
COPH34.SA,Unknown
INEP3.SA,Unknown
DEOP34.SA,Unknown
W1MB34.SA,Unknown
WFCO34.SA,Unknown
POMO4.SA,Unknown
GCRA11.SA,Unknown
N2ET34.SA,Unknown
USTK11.SA,Unknown
AMBP3.SA,Unknown
RPAD5.SA,Unknown
UCAS3.SA,Unknown
CATP34.SA,Unknown
G2ME34.SA,Unknown
W1EL34.SA,Unknown
CXTL11.SA,Unknown
VISA34.SA,Unknown
CHIP11.SA,Unknown
GRND3.SA,Unknown
ATTB34.SA,Unknown
BSLI3.SA,Unknown
BHDV39.SA,Unknown
BTEK11.SA,Unknown
GEPA4.SA,Unknown
FIIB11.SA,Unknown
EDFO11.SA,Unknown
CPLG11.SA,Unknown
ABTT34.SA,Unknown
E1QN34.SA,Unknown
ENMT4.SA,Unknown
JPMC34.SA,Unknown
C1MG34.SA,Unknown
D1RI34.SA,Unknown
FIGS11.SA,Unknown
EXGR34.SA,Unknown
NASD11.SA,Unknown
RSUL4.SA,Unknown
KNDI11.SA,Unknown
GEOO34.SA,Unknown
L1YG34.SA,Unknown
FAMB11.SA,Unknown
RMAI11.SA,Unknown
RDNI3.SA,Unknown
AURA33.SA,Unknown
LILY34.SA,Unknown
BERK34.SA,Unknown
F1NI34.SA,Unknown
M1SI34.SA,Unknown
B2HI34.SA,Unknown
GRWA11.SA,Unknown
HGBL11.SA,Unknown
N1WG34.SA,Unknown
N1VO34.SA,Unknown
T1SO34.SA,Unknown
ITLC34.SA,Unknown
GILD34.SA,Unknown
ZIFI11.SA,Unknown
HUSC11.SA,Unknown
EDGA11.SA,Unknown
COLG34.SA,Unknown
C2OI34.SA,Unknown
BIYT39.SA,Unknown
C2RW34.SA,Unknown
RCFA11.SA,Unknown
PGMN9.SA,Unknown
SMRE11.SA,Unknown
M2RV34.SA,Unknown
AGRO3.SA,Consumer Defensive
MMMC34.SA,Industrials
NVDC34.SA,Technology
POMO3.SA,Industrials
NEXT34.SA,Utilities
W1BD34.SA,Communication Services
Z2LL34.SA,Communication Services
BKNG34.SA,Consumer Cyclical
H1EI34.SA,Industrials
E2EF34.SA,Technology
PETR4Q.SA,Unknown
BHYG39.SA,Unknown
BLAK34.SA,Financial Services
H1UM34.SA,Healthcare
E1SS34.SA,Real Estate
L1MN34.SA,Communication Services
E2TS34.SA,Consumer Cyclical
D1TE34.SA,Utilities
ESPA3.SA,Consumer Cyclical
P2AN34.SA,Unknown
BIED3.SA,Consumer Defensive
RECD11.SA,Unknown
DOHL4.SA,Consumer Cyclical
P1RG34.SA,Healthcare
GPIV33.SA,Financial Services
RELG11.SA,Unknown
SCAR3.SA,Real Estate
VVRI11.SA,Unknown
AHEB3.SA,Consumer Cyclical
HCRI11.SA,Unknown
E1OG34.SA,Energy
INEP4.SA,Industrials
TSLA34.SA,Consumer Cyclical
R1EG34.SA,Real Estate
BNBR3.SA,Financial Services
U1BE34.SA,Technology
GMCO34.SA,Consumer Cyclical
S2NW34.SA,Technology
ALPA3.SA,Consumer Cyclical
FVPQ11.SA,Financial
S2FM34.SA,Unknown
BOAC34.SA,Financial Services
BIYF39.SA,Unknown
BIYK39.SA,Unknown
SNLG11.SA,Unknown
M1NS34.SA,Consumer Defensive
H1DB34.SA,Financial Services
CRPT11.SA,Unknown
VSTE3.SA,Unknown
R2BL34.SA,Communication Services
NUIF11.SA,Unknown
CXRI11.SA,Financial
ROST34.SA,Consumer Cyclical
BLCA11.SA,Unknown
PLRI11.SA,Financial
SHOW3.SA,Consumer Cyclical
AGRX11.SA,Unknown
REAG3.SA,Financial Services
NFTS11.SA,Unknown
U1DR34.SA,Real Estate
M1KC34.SA,Consumer Defensive
GEPA3.SA,Utilities
M2PW34.SA,Real Estate
AMAR3.SA,Consumer Cyclical
L1HX34.SA,Industrials
INFB11.SA,Unknown
V1TA34.SA,Real Estate
JPPC11.SA,Real Estate
M2ST34.SA,Unknown
C1HR34.SA,Industrials
QSOL11.SA,Unknown
SOLH11.SA,Unknown
A1ES34.SA,Utilities
BEWH39.SA,Unknown
NOCG34.SA,Industrials
FIVN11.SA,Financial
ONCO3.SA,Healthcare
AHEB5.SA,Consumer Cyclical
APXM11.SA,Unknown
BLUR11.SA,Unknown
RSPD11.SA,Unknown
E2ST34.SA,Technology
PEAB4.SA,Financial Services
LFTT11.SA,Unknown
PLAS3.SA,Consumer Cyclical
NAVT11.SA,Unknown
HGAG11.SA,Unknown
AHEB6.SA,Consumer Cyclical
CTEM11.SA,Unknown
TF515.SA,Unknown
TF713.SA,Unknown
TF535.SA,Unknown
TF505.SA,Unknown
TF723.SA,Unknown
TF703.SA,Unknown
TF693.SA,Unknown
TF495.SA,Unknown
TF525.SA,Unknown
TF685.SA,Unknown
TF545.SA,Unknown
TF675.SA,Unknown
